iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
thirty_second,298747,298747,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_10_slice,844587,844587,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_10_slice,844587,854587,Myntra x Kiara Advani (Flight)-enc,False,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,False
third_10_slice,844587,864587,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
first_20_slice,844587,844587,saajna,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
second_20_slice,844587,854587,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.02,True
thirty_second,844587,844587,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.02,True
first_10_slice,218757,218757,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_10_slice,218757,228757,juice_wrld,True,Still watching Vlogs_ Switch to Voyaging with Ayushmann & Agoda Deals (Goa)  #SeeTheWorldForLess-enc,0.01,True
third_10_slice,218757,238757,juice_wrld,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
first_20_slice,218757,218757,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_20_slice,218757,228757,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
thirty_second,218757,218757,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,195435,195435,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.02,True
second_10_slice,195435,205435,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
third_10_slice,195435,215435,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
first_20_slice,195435,195435,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,195435,205435,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
thirty_second,195435,195435,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
first_10_slice,221997,221997,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
second_10_slice,221997,231997,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
third_10_slice,221997,241997,juice_wrld,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
first_20_slice,221997,221997,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_20_slice,221997,231997,juice_wrld,True,Myntra x Kiara Advani (Flight)-enc,0.01,True
thirty_second,221997,221997,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,576793,576793,Introducing iPhone 15  WOW  Apple-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,False
second_10_slice,576793,586793,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
third_10_slice,576793,596793,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_20_slice,576793,576793,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
second_20_slice,576793,586793,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.03,True
thirty_second,576793,576793,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",False,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.02,True
first_10_slice,263036,263036,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.02,True
second_10_slice,263036,273036,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
third_10_slice,263036,283036,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_20_slice,263036,263036,juice_wrld,True,walmart-enc,0.01,True
second_20_slice,263036,273036,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
thirty_second,263036,263036,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_10_slice,341485,341485,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_10_slice,341485,351485,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,341485,361485,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_20_slice,341485,341485,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
second_20_slice,341485,351485,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,341485,341485,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
first_10_slice,511281,511281,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_10_slice,511281,521281,Furlenco presents the Home Sapiens-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
third_10_slice,511281,531281,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.05,False
first_20_slice,511281,511281,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
second_20_slice,511281,521281,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
thirty_second,511281,511281,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
first_10_slice,497681,497681,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_10_slice,497681,507681,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
third_10_slice,497681,517681,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
first_20_slice,497681,497681,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_20_slice,497681,507681,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
thirty_second,497681,497681,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
first_10_slice,72885,72885,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_10_slice,72885,82885,juice_wrld,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
third_10_slice,72885,92885,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_20_slice,72885,72885,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
second_20_slice,72885,82885,juice_wrld,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
thirty_second,72885,72885,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
first_10_slice,328139,328139,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_10_slice,328139,338139,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,328139,348139,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_20_slice,328139,328139,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
second_20_slice,328139,338139,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,328139,328139,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,232623,232623,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
second_10_slice,232623,242623,juice_wrld,True,verizon-enc,0.02,True
third_10_slice,232623,252623,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
first_20_slice,232623,232623,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_20_slice,232623,242623,juice_wrld,True,"Bingo! Original Style  Taste so original, duplicate impossible!  Hindi  30 sec-enc",0.01,True
thirty_second,232623,232623,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
first_10_slice,706640,706640,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
second_10_slice,706640,716640,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
third_10_slice,706640,726640,saajna,True,Play it different  CRED-enc,0.02,True
first_20_slice,706640,706640,saajna,True,Furlenco presents the Home Sapiens-enc,0.01,True
second_20_slice,706640,716640,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
thirty_second,706640,706640,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,644461,644461,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.04,True
second_10_slice,644461,654461,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
third_10_slice,644461,664461,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
first_20_slice,644461,644461,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
second_20_slice,644461,654461,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
thirty_second,644461,644461,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,False
first_10_slice,76038,76038,juice_wrld,True,Urban Company  Salon at Home-enc,0.01,True
second_10_slice,76038,86038,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,76038,96038,juice_wrld,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
first_20_slice,76038,76038,juice_wrld,True,Urban Company  Salon at Home-enc,0.01,True
second_20_slice,76038,86038,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
thirty_second,76038,76038,juice_wrld,True,Urban Company  Salon at Home-enc,0.01,True
first_10_slice,647577,647577,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.04,True
second_10_slice,647577,657577,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
third_10_slice,647577,667577,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
first_20_slice,647577,647577,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,False
second_20_slice,647577,657577,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
thirty_second,647577,647577,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,False
first_10_slice,181870,181870,juice_wrld,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
second_10_slice,181870,191870,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.06,True
third_10_slice,181870,201870,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.06,True
first_20_slice,181870,181870,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,181870,191870,juice_wrld,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,181870,181870,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,245140,245140,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_10_slice,245140,255140,juice_wrld,True,verizon-enc,0.01,True
third_10_slice,245140,265140,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.02,True
first_20_slice,245140,245140,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_20_slice,245140,255140,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
thirty_second,245140,245140,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,422809,422809,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
second_10_slice,422809,432809,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
third_10_slice,422809,442809,Manyavar-enc,False,Manyavar-enc,0.02,True
first_20_slice,422809,422809,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
second_20_slice,422809,432809,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Manyavar-enc,0.01,False
thirty_second,422809,422809,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
first_10_slice,145023,145023,juice_wrld,True,subway-enc,0.01,True
second_10_slice,145023,155023,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
third_10_slice,145023,165023,juice_wrld,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
first_20_slice,145023,145023,juice_wrld,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
second_20_slice,145023,155023,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
thirty_second,145023,145023,juice_wrld,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
first_10_slice,317550,317550,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
second_10_slice,317550,327550,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
third_10_slice,317550,337550,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
first_20_slice,317550,317550,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_20_slice,317550,327550,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
thirty_second,317550,317550,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_10_slice,757695,757695,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_10_slice,757695,767695,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,757695,777695,saajna,True,Play it different  CRED-enc,0.01,True
first_20_slice,757695,757695,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_20_slice,757695,767695,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
thirty_second,757695,757695,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,618623,618623,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
